5.000000e-04 5.999240e+00 1.959750e+01 4.608940e+02 
1.500000e-03 5.999240e+00 1.959750e+01 4.608940e+02 
2.500000e-03 5.999240e+00 1.959750e+01 4.608940e+02 
3.500000e-03 5.999240e+00 1.959750e+01 4.608940e+02 
4.500000e-03 5.999240e+00 1.959750e+01 4.608940e+02 
5.500000e-03 5.999240e+00 1.959750e+01 4.608940e+02 
6.500000e-03 5.999240e+00 1.959750e+01 4.608940e+02 
7.500000e-03 5.999240e+00 1.959750e+01 4.608940e+02 
8.500000e-03 5.999240e+00 1.959750e+01 4.608940e+02 
9.500000e-03 5.999240e+00 1.959750e+01 4.608940e+02 
1.050000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
1.150000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
1.250000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
1.350000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
1.450000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
1.550000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
1.650000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
1.750000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
1.850000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
1.950000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
2.050000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
2.150000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
2.250000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
2.350000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
2.450000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
2.550000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
2.650000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
2.750000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
2.850000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
2.950000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
3.050000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
3.150000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
3.250000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
3.350000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
3.450000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
3.550000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
3.650000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
3.750000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
3.850000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
3.950000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
4.050000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
4.150000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
4.250000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
4.350000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
4.450000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
4.550000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
4.650000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
4.750000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
4.850000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
4.950000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
5.050000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
5.150000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
5.250000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
5.350000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
5.450000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
5.550000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
5.650000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
5.750000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
5.850000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
5.950000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
6.050000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
6.150000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
6.250000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
6.350000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
6.450000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
6.550000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
6.650000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
6.750000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
6.850000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
6.950000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
7.050000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
7.150000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
7.250000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
7.350000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
7.450000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
7.550000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
7.650000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
7.750000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
7.850000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
7.950000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
8.050000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
8.150000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
8.250000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
8.350000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
8.450000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
8.550000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
8.650000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
8.750000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
8.850000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
8.950000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
9.050000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
9.150000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
9.250000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
9.350000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
9.450000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
9.550000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
9.650000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
9.750000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
9.850000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
9.950000e-02 5.999240e+00 1.959750e+01 4.608940e+02 
1.005000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.015000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.025000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.035000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.045000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.055000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.065000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.075000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.085000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.095000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.105000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.115000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.125000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.135000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.145000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.155000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.165000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.175000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.185000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.195000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.205000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.215000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.225000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.235000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.245000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.255000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.265000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.275000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.285000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.295000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.305000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.315000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.325000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.335000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.345000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.355000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.365000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.375000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.385000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.395000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.405000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.415000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.425000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.435000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.445000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.455000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.465000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.475000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.485000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.495000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.505000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.515000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.525000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.535000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.545000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.555000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.565000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.575000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.585000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.595000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.605000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.615000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.625000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.635000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.645000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.655000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.665000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.675000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.685000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.695000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.705000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.715000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.725000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.735000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.745000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.755000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.765000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.775000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.785000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.795000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.805000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.815000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.825000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.835000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.845000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.855000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.865000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.875000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.885000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.895000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.905000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.915000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.925000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.935000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.945000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.955000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.965000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.975000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.985000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
1.995000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.005000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.015000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.025000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.035000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.045000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.055000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.065000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.075000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.085000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.095000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.105000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.115000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.125000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.135000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.145000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.155000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.165000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.175000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.185000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.195000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.205000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.215000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.225000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.235000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.245000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.255000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.265000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.275000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.285000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.295000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.305000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.315000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.325000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.335000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.345000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.355000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.365000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.375000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.385000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.395000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.405000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.415000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.425000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.435000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.445000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.455000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.465000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.475000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.485000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.495000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.505000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.515000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.525000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.535000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.545000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.555000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.565000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.575000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.585000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.595000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.605000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.615000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.625000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.635000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.645000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.655000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.665000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.675000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.685000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.695000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.705000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.715000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.725000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.735000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.745000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.755000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.765000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.775000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.785000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.795000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.805000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.815000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.825000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.835000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.845000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.855000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.865000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.875000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.885000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
2.895000e-01 5.999240e+00 1.959750e+01 4.608940e+02 
